,Company,TypeName,Ram,OpSys,Weight,Price_euros,IPS,Touchscreen,Retina Display,Full HD,Cpu_name,Gpu_name
900,Dell,2 in 1 Convertible,8,Windows,1.24,2013.1,0,1,0,0,Intel Core i7,Intel
901,Asus,Gaming,32,Windows,3.58,1279.0,1,0,0,1,Intel Core i7,Nvidia
902,Dell,2 in 1 Convertible,16,Windows,1.22,1649.0,0,1,0,1,Intel Core i7,Intel
903,Lenovo,Ultrabook,8,Windows,1.13,2049.0,1,0,0,1,Intel Core i7,Intel
904,Lenovo,Notebook,8,Windows,1.95,1962.99,1,0,0,1,Intel Core i5,Intel
905,Other,Ultrabook,16,Windows,1.08,2099.0,1,1,0,1,Intel Core i7,Intel
906,HP,Netbook,8,Windows,1.26,1483.0,0,0,0,1,Intel Core i7,Intel
907,Acer,Notebook,4,other,2.2,359.0,1,0,0,1,Others,Intel
908,Lenovo,Notebook,8,Windows,2.6,789.0,1,0,0,1,Intel Core i5,Nvidia
909,Other,Ultrabook,8,Windows,0.98,1899.0,1,1,0,1,Intel Core i7,Intel
910,Dell,Notebook,8,Windows,1.6,1205.0,0,0,0,1,Intel Core i5,Intel
911,HP,Ultrabook,8,Windows,1.09,3100.0,0,1,0,0,Others,Intel
912,Lenovo,Notebook,6,Windows,2.2,789.0,0,0,0,1,Intel Core i7,Nvidia
913,HP,Notebook,8,Windows,2.04,1018.99,0,0,0,1,Intel Core i7,Nvidia
914,Acer,Notebook,4,Windows,2.4,499.0,0,0,0,1,Intel Core i3,Intel
915,Lenovo,Notebook,4,Windows,1.44,881.0,0,0,0,1,Intel Core i5,Intel
916,HP,Notebook,8,Windows,1.49,960.0,0,0,0,1,Intel Core i5,Intel
917,MSI,Gaming,16,Windows,2.7,1599.0,0,0,0,1,Intel Core i7,Nvidia
918,Dell,Gaming,16,Windows,2.6,1349.0,0,0,0,1,Intel Core i7,Nvidia
919,MSI,Gaming,8,Windows,2.2,1119.91,0,0,0,1,Intel Core i5,Nvidia
920,Dell,Notebook,4,Windows,2.18,684.99,0,0,0,0,Intel Core i5,AMD
921,HP,Ultrabook,8,Windows,1.84,1296.99,0,0,0,1,Intel Core i7,AMD
922,HP,Ultrabook,8,Windows,1.39,1149.0,0,1,0,0,Intel Core i7,Intel
923,Toshiba,Notebook,16,Windows,2.4,1975.0,1,0,0,1,Intel Core i7,Nvidia
924,Lenovo,2 in 1 Convertible,8,Windows,1.37,1825.0,1,1,0,1,Intel Core i5,Intel
925,Dell,Notebook,4,Windows,1.95,729.9,0,0,0,0,Intel Core i5,Intel
926,Lenovo,Ultrabook,8,Windows,1.36,1650.0,1,0,0,1,Intel Core i7,Intel
927,HP,Notebook,8,Windows,2.31,1165.0,0,0,0,1,Intel Core i5,Intel
928,Dell,Notebook,4,Windows,2.18,708.06,0,0,0,0,Intel Core i5,Intel
929,HP,Notebook,4,Windows,1.95,1149.0,0,0,0,0,Intel Core i5,Intel
930,Lenovo,Notebook,4,Windows,2.2,309.0,0,0,0,0,Others,Intel
931,HP,Ultrabook,4,Windows,1.26,1579.0,0,0,0,1,Intel Core i5,Intel
932,HP,Notebook,4,other,1.86,288.9,0,0,0,0,Others,Intel
933,Lenovo,2 in 1 Convertible,16,Windows,1.3,1799.0,1,1,0,0,Intel Core i7,Intel
934,Toshiba,Notebook,4,Windows,1.47,1105.0,1,0,0,1,Intel Core i5,Intel
935,HP,Netbook,8,Windows,1.26,1669.0,0,0,0,1,Intel Core i5,Intel
936,Dell,Notebook,4,Windows,2.18,558.6,0,0,0,0,Intel Core i3,Intel
937,MSI,Gaming,8,Windows,2.2,1199.0,0,0,0,1,Intel Core i7,Nvidia
938,Dell,Ultrabook,8,Windows,1.36,1639.0,0,0,0,1,Intel Core i5,Intel
939,Dell,Gaming,16,Windows,4.36,2758.0,0,0,0,0,Intel Core i7,Nvidia
940,HP,Gaming,8,Windows,2.75,1399.0,1,0,0,1,Intel Core i5,Nvidia
941,Asus,Notebook,4,Windows,2.8,530.0,0,0,0,0,Others,Nvidia
942,Acer,Notebook,4,Windows,2.23,619.0,0,0,0,0,Intel Core i5,Intel
943,Toshiba,Notebook,8,Windows,2.2,1119.0,0,0,0,0,Intel Core i5,Intel
944,Lenovo,2 in 1 Convertible,8,Windows,1.1,1299.0,1,1,0,1,Others,Intel
945,Lenovo,Gaming,16,Windows,2.5,999.0,1,0,0,1,AMD,AMD
946,Dell,Ultrabook,8,Windows,1.36,1472.2,0,1,0,1,Intel Core i5,Intel
947,Lenovo,Notebook,8,other,2.2,685.0,0,0,0,1,Intel Core i7,Nvidia
948,Dell,Notebook,4,Windows,2.36,659.0,0,0,0,0,Intel Core i3,AMD
949,Acer,Notebook,4,other,1.68,349.0,0,0,0,0,Others,Intel
950,HP,Workstation,8,Windows,2.0,2249.0,1,0,0,1,Intel Core i7,Nvidia
951,Dell,Ultrabook,8,Windows,1.36,1775.0,0,0,0,1,Intel Core i7,Intel
952,Toshiba,Notebook,8,Windows,1.2,1460.0,0,0,0,1,Intel Core i5,Intel
953,Asus,2 in 1 Convertible,8,other,1.2,1159.0,0,0,0,1,Others,Intel
954,Lenovo,Ultrabook,8,Windows,1.7,1488.99,1,0,0,1,Intel Core i7,Intel
955,Dell,Gaming,16,Windows,4.36,3154.0,1,0,0,0,Intel Core i7,Nvidia
956,Dell,2 in 1 Convertible,8,Windows,1.24,1899.0,0,1,0,1,Intel Core i5,Intel
957,HP,2 in 1 Convertible,4,Windows,1.45,775.0,0,1,0,0,Others,Intel
958,Dell,Ultrabook,8,Windows,1.3,1268.0,0,0,0,0,Intel Core i7,Intel
959,Acer,2 in 1 Convertible,4,other,1.25,389.0,1,1,0,0,Others,Intel
960,Toshiba,Notebook,8,Windows,1.2,1535.0,0,0,0,1,Intel Core i5,Intel
961,Lenovo,Ultrabook,8,Windows,1.36,1760.0,1,0,0,1,Intel Core i5,Intel
962,Acer,Notebook,12,Windows,2.4,1009.0,0,0,0,1,Intel Core i5,Nvidia
963,Toshiba,Ultrabook,8,Windows,1.1,1790.0,0,1,0,1,Intel Core i7,Intel
964,HP,Notebook,8,Windows,2.04,846.5,0,0,0,0,Intel Core i5,Nvidia
965,Dell,Notebook,4,Linux,2.25,465.62,0,0,0,0,Intel Core i3,AMD
966,Dell,Notebook,4,Windows,1.9,825.0,0,0,0,0,Intel Core i5,Intel
967,HP,Notebook,4,Windows,2.04,685.0,0,0,0,1,Intel Core i3,Intel
968,Dell,Gaming,32,Windows,4.42,3149.0,1,0,0,1,Intel Core i7,Nvidia
969,Lenovo,Notebook,6,Windows,2.4,695.0,0,0,0,1,Intel Core i5,Nvidia
970,Dell,2 in 1 Convertible,16,Windows,1.22,1899.0,0,1,0,0,Intel Core i7,Intel
971,Dell,Ultrabook,8,Windows,1.5,1962.98,0,1,0,0,Intel Core i7,Intel
972,Dell,Gaming,32,Windows,4.42,2800.0,0,0,0,1,Intel Core i7,Nvidia
973,Toshiba,Notebook,8,Windows,1.95,1180.0,0,0,0,1,Intel Core i5,Intel
974,Asus,Gaming,16,Windows,2.73,2049.9,0,0,0,1,Intel Core i7,Nvidia
975,HP,Notebook,8,Windows,2.04,979.0,1,0,0,1,Intel Core i5,Nvidia
976,Lenovo,Notebook,4,Windows,1.7,1002.0,0,0,0,0,Intel Core i5,Intel
977,Asus,2 in 1 Convertible,16,Windows,2.3,1799.0,0,1,0,0,Intel Core i7,Nvidia
978,HP,Notebook,6,Windows,2.04,579.0,0,0,0,0,Intel Core i7,Intel
979,Asus,Gaming,16,Windows,2.99,1749.0,0,0,0,1,Intel Core i7,Nvidia
980,Dell,2 in 1 Convertible,12,Windows,2.19,1299.0,1,1,0,1,Intel Core i7,Intel
981,Toshiba,Notebook,4,Windows,1.2,1195.0,0,0,0,1,Intel Core i5,Intel
982,Lenovo,Notebook,6,Windows,2.2,549.0,0,0,0,1,AMD,AMD
983,Other,Notebook,4,Windows,2.3,649.0,0,0,0,0,Intel Core i5,Intel
984,Toshiba,Notebook,4,Windows,1.75,915.0,0,0,0,0,Intel Core i5,Intel
985,Dell,Notebook,4,Windows,2.25,599.0,0,0,0,0,Intel Core i5,AMD
986,HP,Notebook,8,Windows,2.04,806.0,0,0,0,1,Intel Core i5,Intel
987,Lenovo,Gaming,8,Windows,2.5,1189.0,1,0,0,1,Intel Core i7,Nvidia
988,Dell,Notebook,8,Windows,2.36,749.0,0,0,0,0,Intel Core i7,AMD
989,Dell,Notebook,8,Windows,1.6,1119.0,0,0,0,1,Intel Core i5,Intel
990,HP,Netbook,8,Windows,0.97,1908.0,0,0,0,1,Others,Intel
991,HP,Notebook,4,Windows,2.1,499.0,0,0,0,1,Intel Core i3,AMD
992,Lenovo,Notebook,4,other,1.9,270.62,0,0,0,0,Others,Intel
993,Lenovo,Notebook,8,Windows,2.3,1349.0,0,0,0,1,Intel Core i5,Intel
994,Dell,2 in 1 Convertible,8,Windows,1.68,889.0,0,1,0,1,Intel Core i5,Intel
995,Asus,Notebook,8,Windows,1.4,1150.0,0,0,0,0,Intel Core i5,Intel
996,HP,Ultrabook,8,Windows,1.11,1349.0,1,1,0,1,Intel Core i7,Intel
997,Acer,Notebook,4,Windows,2.4,380.0,0,0,0,0,Others,Intel
998,Asus,Gaming,16,Windows,2.5,1799.0,0,0,0,1,Intel Core i7,Nvidia
999,HP,Ultrabook,8,Windows,1.48,2089.0,0,0,0,1,Intel Core i7,Intel
1000,Acer,Gaming,8,Windows,2.7,1260.0,1,0,0,1,Intel Core i7,Nvidia
1001,HP,Notebook,8,Windows,1.34,1189.0,1,0,0,1,Intel Core i5,Intel
1002,Dell,Notebook,4,Windows,2.18,547.0,0,0,0,0,Intel Core i3,Intel
1003,HP,Notebook,4,Windows,1.64,779.0,0,0,0,0,Intel Core i5,Intel
1004,Toshiba,Notebook,4,Windows,1.2,1195.0,0,0,0,1,Intel Core i5,Intel
1005,HP,Notebook,4,Windows,1.48,1099.99,0,0,0,0,Intel Core i5,Intel
1006,HP,Notebook,4,Windows,1.95,1205.0,0,0,0,1,Intel Core i5,Intel
1007,HP,Ultrabook,8,Windows,1.43,1449.0,0,0,0,1,Intel Core i7,Intel
1008,HP,Notebook,8,Windows,1.64,1049.26,0,0,0,1,Intel Core i5,Nvidia
1009,HP,Notebook,4,Windows,1.64,684.0,0,0,0,0,Intel Core i3,Intel
1010,Dell,Gaming,8,Windows,2.65,949.0,0,0,0,1,Intel Core i5,Nvidia
1011,HP,Ultrabook,4,Windows,1.26,1539.0,0,0,0,1,Intel Core i5,Intel
1012,HP,Notebook,4,Windows,1.48,1590.0,0,0,0,1,Intel Core i5,Intel
1013,HP,Ultrabook,8,Windows,1.54,1887.21,0,0,0,1,Intel Core i7,Intel
1014,HP,Notebook,4,Windows,1.49,800.0,0,0,0,0,Intel Core i3,Intel
1015,Toshiba,Notebook,8,Windows,1.5,1210.0,0,0,0,0,Intel Core i5,Intel
1016,HP,Notebook,4,Windows,2.04,769.99,0,0,0,0,Intel Core i3,Intel
1017,Lenovo,Notebook,16,Windows,2.4,2968.0,1,0,0,0,Intel Core i7,Nvidia
1018,Toshiba,Notebook,8,Windows,1.47,1490.0,1,0,0,1,Intel Core i5,Intel
1019,HP,Notebook,8,Windows,1.43,2229.0,0,0,0,1,Intel Core i7,Intel
1020,Dell,2 in 1 Convertible,4,Windows,2.08,795.99,1,1,0,1,Intel Core i3,Intel
1021,Toshiba,Ultrabook,8,Windows,1.2,1590.0,0,0,0,1,Intel Core i5,Intel
1022,HP,Notebook,8,Windows,1.11,1149.0,1,0,0,1,Intel Core i5,Intel
1023,HP,Notebook,8,Windows,1.64,1185.43,0,0,0,1,Intel Core i7,Nvidia
1024,Dell,Notebook,8,Windows,2.09,1046.44,0,0,0,1,Intel Core i5,Intel
1025,HP,Ultrabook,4,Windows,1.26,1559.0,0,0,0,0,Intel Core i5,Intel
1026,HP,Notebook,4,Windows,2.31,1189.0,0,0,0,0,Intel Core i5,Intel
1027,HP,Notebook,4,Windows,1.95,1060.0,0,0,0,0,Intel Core i5,Intel
1028,Dell,Ultrabook,8,Windows,1.29,1624.0,0,1,0,0,Intel Core i5,Intel
1029,HP,Notebook,8,Windows,2.63,1080.0,0,0,0,1,Intel Core i5,Nvidia
1030,HP,Notebook,4,Windows,1.64,973.0,0,0,0,0,Intel Core i5,Intel
1031,Acer,Notebook,6,Windows,2.1,409.0,0,0,0,0,AMD,AMD
1032,MSI,Gaming,8,Windows,2.7,1191.8,0,0,0,1,Intel Core i7,Nvidia
1033,HP,Notebook,8,Windows,1.95,1195.0,0,0,0,1,Intel Core i5,Intel
1034,HP,Notebook,8,Windows,1.84,1228.99,0,0,0,1,Intel Core i7,Intel
1035,HP,Ultrabook,8,Windows,1.26,1349.0,0,0,0,1,Intel Core i7,Intel
1036,HP,Notebook,4,Windows,2.04,742.0,0,0,0,0,Intel Core i5,Intel
1037,Toshiba,Ultrabook,8,Windows,1.47,1725.0,1,0,0,1,Intel Core i7,Intel
1038,Dell,Notebook,8,Windows,2.09,1062.95,0,0,0,1,Intel Core i5,Intel
1039,HP,Notebook,8,Windows,1.64,1010.51,0,0,0,1,Intel Core i5,Intel
1040,Lenovo,2 in 1 Convertible,4,Windows,1.8,847.0,1,1,0,1,Intel Core i7,Intel
1041,Other,Notebook,2,Windows,1.45,210.8,0,0,0,0,Others,Intel
1042,Toshiba,Notebook,16,Windows,2.4,1425.0,1,0,0,1,Intel Core i7,Nvidia
1043,Lenovo,Notebook,8,Windows,2.3,1049.6,0,0,0,1,Intel Core i5,Intel
1044,HP,Notebook,4,Windows,1.54,1000.0,0,0,0,1,Intel Core i5,Intel
1045,HP,Notebook,8,Windows,1.84,2103.34,0,0,0,1,Intel Core i5,Intel
1046,HP,Notebook,8,Windows,1.43,1469.0,0,0,0,1,Intel Core i5,Intel
1047,MSI,Gaming,16,Windows,3.78,1545.64,1,0,0,1,Intel Core i7,Nvidia
1048,Lenovo,Gaming,16,Windows,4.6,2289.99,1,0,0,1,Intel Core i7,Nvidia
1049,Asus,Netbook,4,other,1.2,287.9,0,0,0,0,Others,Intel
1050,Lenovo,Notebook,16,Windows,1.1,2620.0,1,0,0,0,Intel Core i7,Intel
1051,HP,Notebook,8,Windows,1.91,979.0,1,0,0,1,Intel Core i7,Nvidia
1052,Dell,2 in 1 Convertible,8,Windows,2.3,1094.0,1,1,0,1,Intel Core i5,Intel
1053,HP,Notebook,4,Windows,2.04,979.0,0,0,0,0,Intel Core i5,Intel
1054,Dell,Ultrabook,16,Windows,1.2,2254.0,0,1,0,0,Intel Core i7,Intel
1055,HP,Notebook,4,Windows,2.31,705.15,0,0,0,0,Intel Core i3,Intel
1056,HP,Notebook,4,other,1.96,499.0,0,0,0,0,Intel Core i5,Intel
1057,Acer,Notebook,8,Windows,2.4,449.0,0,0,0,0,AMD,AMD
1058,Dell,2 in 1 Convertible,12,Windows,1.6,1299.0,1,1,0,1,Intel Core i7,Intel
1059,MSI,Gaming,16,Windows,2.94,1819.0,0,0,0,1,Intel Core i7,Nvidia
1060,HP,Notebook,8,Windows,2.04,1070.0,0,0,0,1,Intel Core i7,Intel
1061,Asus,Gaming,16,other,4.0,998.0,1,0,0,1,Intel Core i7,Nvidia
1062,Dell,Notebook,4,Windows,2.25,559.0,0,0,0,1,Intel Core i5,Intel
1063,Dell,Notebook,16,Windows,2.32,989.99,0,0,0,1,Intel Core i7,AMD
1064,MSI,Gaming,16,Windows,1.8,1929.0,0,0,0,1,Intel Core i7,Nvidia
1065,Dell,Ultrabook,8,Windows,1.29,1458.0,0,0,0,1,Intel Core i7,Intel
1066,Asus,Gaming,64,Windows,3.58,3975.0,1,0,0,1,Intel Core i7,Nvidia
1067,Dell,2 in 1 Convertible,8,Windows,1.62,798.01,0,1,0,1,Intel Core i7,Intel
1068,Dell,Gaming,16,Windows,3.21,1329.0,0,0,0,0,Intel Core i7,Nvidia
1069,Apple,Ultrabook,8,MAC,0.92,1300.0,1,0,1,0,Others,Intel
1070,Dell,Notebook,4,Windows,2.06,481.98,0,0,0,0,Intel Core i3,Intel
1071,HP,Notebook,4,Windows,2.31,1199.0,0,0,0,0,Intel Core i5,Intel
1072,HP,Ultrabook,8,Windows,1.26,1199.0,0,0,0,1,Intel Core i5,Intel
1073,HP,Notebook,8,Windows,1.49,1090.0,0,0,0,1,Intel Core i7,Intel
1074,Lenovo,Ultrabook,8,Windows,1.3,1713.49,1,1,0,1,Intel Core i7,Intel
1075,Lenovo,Notebook,8,Windows,3.0,659.0,0,0,0,0,Intel Core i5,AMD
1076,Lenovo,Notebook,4,Windows,2.3,977.0,1,0,0,1,Intel Core i5,Nvidia
1077,MSI,Gaming,16,Windows,3.78,2499.0,0,0,0,1,Intel Core i7,Nvidia
1078,Lenovo,Notebook,4,Windows,2.1,540.0,0,0,0,0,Intel Core i5,Intel
1079,HP,Notebook,4,Windows,2.31,940.0,0,0,0,1,Intel Core i5,Intel
1080,Lenovo,Ultrabook,8,Windows,0.99,1399.0,1,1,0,0,Others,Intel
1081,Lenovo,Gaming,32,Windows,4.6,3240.0,1,0,0,1,Intel Core i7,Nvidia
1082,Lenovo,2 in 1 Convertible,4,Windows,0.69,646.27,1,1,0,0,Others,Intel
1083,HP,Ultrabook,16,Windows,1.3,2049.0,1,0,0,0,Intel Core i7,Intel
1084,Dell,Notebook,8,Windows,2.18,750.0,0,0,0,1,Intel Core i5,Intel
1085,HP,Notebook,4,Windows,1.54,1030.99,0,0,0,1,Intel Core i5,Intel
1086,HP,Workstation,8,Windows,1.9,1495.0,0,0,0,1,Intel Core i7,AMD
1087,Lenovo,Notebook,8,Windows,1.7,1199.0,0,0,0,1,Intel Core i5,Intel
1088,HP,Notebook,4,other,1.29,615.0,0,0,0,0,Others,Intel
1089,Acer,Notebook,4,Windows,2.4,387.0,0,0,0,0,AMD,AMD
1090,Dell,Notebook,4,Linux,2.2,393.49,0,0,0,0,Others,Intel
1091,HP,Notebook,4,other,1.86,345.99,0,0,0,0,Intel Core i3,Intel
1092,Asus,Gaming,8,Windows,2.7,1599.0,1,0,0,1,Intel Core i7,Nvidia
1093,Dell,Ultrabook,4,Windows,1.4,818.35,1,0,0,1,Intel Core i5,AMD
1094,HP,Netbook,4,Windows,2.4,1599.0,0,0,0,0,Intel Core i5,Intel
1095,Acer,Notebook,8,Windows,2.4,799.0,0,0,0,1,Intel Core i5,Nvidia
1096,Dell,Notebook,8,Windows,2.36,638.8,0,0,0,1,Intel Core i5,AMD
1097,MSI,Gaming,8,Windows,2.6,1599.0,0,0,0,1,Intel Core i7,Nvidia
1098,HP,Notebook,4,Windows,1.96,500.0,0,0,0,0,Others,Intel
1099,Asus,Gaming,16,Windows,4.3,2299.0,1,0,0,1,Intel Core i7,Nvidia
1100,Dell,Ultrabook,4,Windows,1.5,1135.15,0,0,0,0,Intel Core i3,Intel
1101,Dell,Ultrabook,4,Windows,1.5,1166.97,0,0,0,0,Intel Core i3,Intel
1102,Acer,Notebook,4,other,2.2,209.0,0,0,0,0,Others,Intel
1103,HP,Workstation,8,Windows,3.0,2899.0,1,0,0,1,Intel Core i7,AMD
1104,Lenovo,Gaming,16,Windows,2.4,1199.0,0,0,0,1,Intel Core i7,Nvidia
1105,Dell,Ultrabook,8,Windows,1.5,1413.1,0,0,0,0,Intel Core i5,Intel
1106,MSI,Gaming,8,Windows,2.9,1511.19,0,0,0,1,Intel Core i7,Nvidia
1107,Lenovo,2 in 1 Convertible,4,Windows,2.1,867.0,1,1,0,1,Intel Core i5,Intel
1108,HP,Notebook,4,Windows,2.1,398.0,0,0,0,1,AMD,AMD
1109,Asus,Gaming,16,Windows,2.59,1339.0,1,0,0,1,Intel Core i7,Nvidia
1110,HP,Notebook,8,Windows,1.16,1699.0,0,1,0,0,Others,Intel
1111,Dell,Notebook,4,Windows,2.24,769.15,0,0,0,0,Intel Core i5,AMD
1112,Lenovo,Notebook,4,Windows,2.1,429.0,0,0,0,0,Intel Core i3,Intel
1113,HP,Ultrabook,8,Windows,1.16,1969.0,0,0,0,1,Intel Core i7,Intel
1114,Lenovo,2 in 1 Convertible,4,other,0.69,549.0,1,1,0,0,Others,Intel
1115,Dell,Ultrabook,8,Windows,1.23,1379.0,0,0,0,1,Intel Core i7,Intel
1116,Lenovo,Gaming,16,Windows,4.6,2749.99,1,0,0,1,Intel Core i7,Nvidia
1117,Other,Ultrabook,8,Windows,1.25,1029.0,0,1,0,0,Intel Core i7,Intel
1118,Toshiba,Ultrabook,16,Windows,1.05,2226.0,0,0,0,1,Intel Core i7,Intel
1119,Asus,Gaming,8,Windows,3.52,1312.49,0,0,0,1,Intel Core i7,Nvidia
1120,Other,Notebook,4,Windows,1.35,196.0,0,0,0,1,Others,Intel
1121,HP,Notebook,8,Windows,1.16,1690.0,0,0,0,1,Intel Core i5,Intel
1122,HP,Notebook,8,Windows,1.43,1513.0,0,0,0,1,Intel Core i5,Intel
1123,Dell,Notebook,4,Linux,2.09,523.63,0,0,0,0,Intel Core i5,Intel
1124,Asus,Notebook,4,Windows,2.0,435.0,0,0,0,0,Intel Core i3,Intel
1125,Lenovo,2 in 1 Convertible,8,Windows,1.8,1669.0,1,1,0,1,Intel Core i7,Intel
1126,Lenovo,2 in 1 Convertible,4,Windows,0.69,479.0,1,1,0,0,Others,Intel
1127,HP,Ultrabook,8,Windows,1.26,1895.0,0,0,0,0,Intel Core i5,Intel
1128,Lenovo,Gaming,8,other,2.4,989.0,1,0,0,1,Intel Core i5,Nvidia
1129,HP,Gaming,8,Windows,3.35,1129.0,1,0,0,1,Intel Core i5,Nvidia
1130,HP,Notebook,8,Windows,2.04,629.0,0,0,0,0,Intel Core i7,Intel
1131,Lenovo,2 in 1 Convertible,8,Windows,1.8,2050.38,1,1,0,1,Intel Core i7,Nvidia
1132,Asus,Notebook,4,Windows,1.5,278.0,0,0,0,0,Others,Intel
1133,HP,Ultrabook,8,Windows,1.84,752.0,0,0,0,1,Intel Core i7,Intel
1134,Acer,Notebook,4,Windows,2.23,616.0,0,0,0,1,Intel Core i5,Nvidia
1135,Lenovo,Notebook,16,Windows,2.5,1099.0,0,0,0,1,Intel Core i7,AMD
1136,HP,Workstation,8,Windows,3.0,3949.4,1,0,0,1,Intel Core i7,Nvidia
1137,Dell,Notebook,8,Windows,2.5,784.0,0,0,0,0,Intel Core i5,AMD
1138,MSI,Gaming,16,Windows,3.78,2399.0,0,0,0,1,Intel Core i7,Nvidia
1139,HP,Ultrabook,8,Windows,1.88,2171.72,0,0,0,1,Intel Core i7,Intel
1140,Lenovo,2 in 1 Convertible,16,Windows,2.8,2440.0,1,1,0,0,Intel Core i7,Intel
1141,MSI,Gaming,8,Windows,2.4,1142.8,0,0,0,1,Intel Core i7,Nvidia
1142,HP,2 in 1 Convertible,8,Windows,1.48,1629.0,0,1,0,1,Intel Core i5,Intel
1143,HP,Workstation,8,Windows,2.59,2229.0,1,0,0,1,Intel Core i7,Nvidia
1144,HP,2 in 1 Convertible,8,Windows,1.48,1799.0,0,1,0,0,Intel Core i7,Intel
1145,HP,Workstation,8,Windows,2.0,1899.0,0,0,0,1,Intel Core i7,Nvidia
1146,HP,Ultrabook,8,Windows,1.26,2296.95,0,0,0,1,Intel Core i7,Intel
1147,Dell,Notebook,8,Windows,2.18,1009.9,0,0,0,1,Intel Core i7,Nvidia
1148,HP,Notebook,8,Windows,1.88,1579.0,0,0,0,1,Intel Core i5,Intel
1149,Lenovo,2 in 1 Convertible,8,Windows,1.27,2339.0,1,1,0,0,Intel Core i7,Intel
1150,Lenovo,Notebook,4,other,1.9,339.0,0,0,0,0,Intel Core i3,Intel
1151,HP,Notebook,4,Windows,1.86,297.0,0,0,0,0,AMD,AMD
1152,Lenovo,Notebook,8,other,2.32,599.0,0,0,0,1,Intel Core i5,AMD
1153,Dell,Gaming,8,Windows,2.62,1199.0,0,0,0,1,Intel Core i7,Nvidia
1154,Dell,Notebook,8,Windows,2.04,2250.68,1,1,0,0,Intel Core i5,Nvidia
1155,HP,Notebook,4,Windows,1.91,478.89,0,0,0,1,AMD,AMD
1156,MSI,Gaming,16,Windows,2.7,1492.8,0,0,0,1,Intel Core i7,Nvidia
1157,Lenovo,Ultrabook,12,Windows,1.4,2299.0,0,0,0,1,Intel Core i7,Intel
1158,Lenovo,Notebook,8,Windows,2.5,788.49,0,0,0,1,Intel Core i5,AMD
1159,HP,2 in 1 Convertible,8,Windows,1.48,2041.0,0,1,0,0,Intel Core i7,Intel
1160,Lenovo,Ultrabook,8,Windows,1.7,1499.0,0,0,0,1,Intel Core i7,Intel
1161,MSI,Gaming,16,Windows,1.7,1769.0,0,0,0,1,Intel Core i7,Nvidia
1162,HP,Gaming,8,Windows,2.62,899.0,1,0,0,1,Intel Core i7,Nvidia
1163,Lenovo,Notebook,8,Windows,2.2,459.0,0,0,0,0,Intel Core i3,Intel
1164,HP,Notebook,4,other,2.1,476.99,0,0,0,0,Intel Core i5,Intel
1165,Dell,Gaming,8,Windows,2.62,1498.0,0,0,0,0,Intel Core i7,Nvidia
1166,Lenovo,Notebook,8,Windows,1.95,1390.0,1,0,0,1,Intel Core i5,Intel
1167,Lenovo,Notebook,4,Windows,2.2,468.0,0,0,0,1,Intel Core i3,Nvidia
1168,HP,Notebook,2,Windows,1.44,249.0,0,0,0,0,Others,Intel
1169,MSI,Gaming,8,Windows,2.2,839.0,1,0,0,1,Intel Core i7,Nvidia
1170,HP,Notebook,8,Windows,1.96,679.0,0,0,0,1,Intel Core i7,Intel
1171,HP,Notebook,16,Windows,2.1,1159.0,0,0,0,1,Intel Core i7,Intel
1172,Asus,Notebook,4,Windows,2.2,369.0,0,0,0,0,Others,Intel
1173,Lenovo,Notebook,4,other,2.1,398.0,0,0,0,0,Intel Core i5,Intel
1174,Lenovo,Notebook,8,other,2.2,709.0,0,0,0,1,Intel Core i7,Nvidia
1175,Asus,Notebook,4,Windows,2.0,769.0,0,0,0,1,Intel Core i3,Intel
1176,Lenovo,Notebook,4,Windows,2.32,825.0,0,0,0,1,Intel Core i7,Intel
1177,Lenovo,Gaming,16,Windows,3.31,1305.0,1,0,0,1,Intel Core i7,Nvidia
1178,MSI,Gaming,16,Windows,1.91,2153.37,0,0,0,1,Intel Core i7,Nvidia
1179,HP,Notebook,4,Windows,2.07,650.0,0,0,0,0,Intel Core i3,Intel
1180,Lenovo,2 in 1 Convertible,8,Windows,1.36,1637.0,1,1,0,0,Intel Core i5,Intel
1181,Lenovo,Ultrabook,6,Windows,1.54,831.0,0,0,0,1,Intel Core i7,Nvidia
1182,Dell,Notebook,8,Linux,1.98,895.01,0,0,0,1,Intel Core i7,Nvidia
1183,Acer,Notebook,4,Windows,2.1,333.0,0,0,0,0,Others,Intel
1184,HP,Notebook,6,Windows,2.18,799.0,1,0,0,1,Intel Core i7,Nvidia
1185,Asus,Gaming,8,Windows,2.591,909.0,1,0,0,1,Intel Core i7,Nvidia
1186,Dell,2 in 1 Convertible,16,Windows,2.09,1179.0,0,1,0,1,Intel Core i7,Intel
1187,Acer,Notebook,4,Windows,2.23,691.0,0,0,0,1,Intel Core i5,Nvidia
1188,Dell,Ultrabook,8,Linux,1.23,1099.0,0,1,0,0,Intel Core i5,Intel
1189,Acer,Gaming,16,Windows,4.2,2599.0,1,0,0,1,Intel Core i7,Nvidia
1190,Lenovo,Gaming,8,Windows,2.4,819.0,1,0,0,1,Intel Core i5,Nvidia
1191,Other,2 in 1 Convertible,4,other,1.15,659.0,1,1,0,0,Others,Others
1192,HP,Notebook,4,Windows,1.86,485.0,0,0,0,0,Intel Core i5,Intel
1193,Apple,Ultrabook,8,MAC,0.92,1163.0,1,0,1,0,Others,Intel
1194,Dell,2 in 1 Convertible,8,Windows,1.6,1199.0,1,1,0,1,Intel Core i5,Intel
